Epoch,Governance_Pressure_Gp,Decentralization_Entropy_DE,Top_f_Coalition_Share,Gini_Coefficient,Lyapunov_Energy_V,TPS,Latency_ms
60,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.049
61,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.989
62,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.919
63,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.99
64,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.088
65,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.149
66,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.146
67,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.986
68,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.082
69,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.917
70,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.953
71,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.038
72,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.728
73,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.121
74,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.109
75,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.03
76,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.907
77,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.032
78,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.965
79,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.962
80,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.072
81,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.97
82,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.974
83,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.916
84,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.983
85,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.054
86,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.975
87,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.896
88,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.931
89,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.99
90,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.048
91,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.865
92,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.027
93,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.94
94,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.036
95,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.132
96,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.906
97,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.978
98,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.079
99,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.99
100,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.974
101,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.95
102,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.039
103,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.892
104,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.037
105,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.942
106,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.089
107,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.929
108,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.018
109,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.914
110,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.9
111,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.876
112,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.903
113,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.066
114,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.093
115,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.926
116,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.122
117,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.891
118,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.133
119,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.06
120,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.889
121,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.916
122,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.056
123,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.91
124,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.012
125,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.968
126,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.021
127,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.043
128,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.974
129,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.042
130,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.754
131,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.0
132,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.03
133,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.987
134,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.975
135,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.856
136,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.956
137,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.059
138,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.089
139,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.937
140,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.843
141,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.907
142,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.89
143,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.102
144,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.043
145,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.978
146,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.047
147,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.024
148,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.994
149,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.896
150,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.05
151,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.982
152,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.158
153,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.156
154,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.033
155,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.139
156,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.036
157,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.0
158,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.075
159,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.049
160,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.132
161,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.115
162,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.006
163,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.158
164,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.06
165,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.055
166,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.901
167,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.072
168,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.885
169,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.041
170,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.114
171,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.939
172,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.157
173,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.066
174,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.025
175,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.714
176,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.084
177,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.957
178,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.969
179,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.924
180,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.099
181,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.968
182,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.84
183,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.106
184,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.943
185,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.154
186,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.222
187,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.07
188,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.059
189,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.991
190,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.143
191,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.079
192,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.011
193,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.858
194,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.068
195,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.848
196,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.012
197,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.992
198,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.919
199,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.113
200,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.93
201,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.177
202,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.078
203,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.884
204,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.068
205,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.909
206,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.074
207,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.01
208,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.038
209,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.986
210,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.951
211,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.865
212,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.059
213,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.117
214,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.872
215,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.946
216,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.804
217,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.003
218,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.021
219,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.003
220,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.066
221,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.859
222,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.926
223,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.05
224,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.029
225,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.88
226,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.03
227,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.033
228,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.968
229,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.052
230,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.991
231,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.958
232,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.913
233,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.995
234,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.043
235,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.773
236,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.874
237,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.09
238,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.88
239,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.015
240,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.917
241,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.985
242,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.037
243,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.997
244,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.959
245,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.963
246,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.961
247,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.962
248,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.929
249,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.17
250,0.317503,1.0,0.328125,0.0,0.05040415,107046.32,56.876
251,0.365828,1.0,0.328225,0.00017656,0.06691512,104912.33,57.552
252,0.39974,1.0,0.328225,0.0001683,0.07989592,103589.2,58.07
253,0.39974,1.0,0.328225,0.00016828,0.07989592,103589.2,58.016
254,0.39974,1.0,0.328225,0.00016826,0.07989592,103589.2,57.989
255,0.39974,1.0,0.328225,0.00016824,0.07989592,103589.2,58.1
256,0.39974,1.0,0.328225,0.00016823,0.07989592,103589.2,57.876
257,0.39974,1.0,0.328225,0.00016802,0.07989592,103589.2,58.072
258,0.39974,1.0,0.328225,0.00016816,0.07989592,103589.2,57.986
259,0.39974,1.0,0.328225,0.00016836,0.07989592,103589.2,58.118
260,0.39974,1.0,0.328225,0.00016862,0.07989592,103589.2,57.943
261,0.39974,1.0,0.328225,0.00016856,0.07989592,103589.2,57.944
262,0.39974,1.0,0.328225,0.00016858,0.07989592,103589.2,57.703
263,0.39974,1.0,0.328225,0.00016867,0.07989592,103589.2,58.019
264,0.39974,1.0,0.328225,0.00016866,0.07989592,103589.2,58.041
265,0.39974,1.0,0.328225,0.00016865,0.07989592,103589.2,57.955
266,0.39974,1.0,0.328225,0.00016863,0.07989592,103589.2,57.954
267,0.39974,1.0,0.328225,0.00016862,0.07989592,103589.2,57.992
268,0.39974,1.0,0.328225,0.00016861,0.07989592,103589.2,57.932
269,0.39974,1.0,0.328225,0.00016823,0.07989592,103589.2,57.803
270,0.39974,1.0,0.328225,0.00016843,0.07989592,103589.2,58.005
271,0.39974,1.0,0.328225,0.00016869,0.07989592,103589.2,58.09
272,0.39974,1.0,0.328225,0.00016861,0.07989592,103589.2,57.917
273,0.39974,1.0,0.328225,0.00016861,0.07989592,103589.2,57.932
274,0.39974,1.0,0.328225,0.00016867,0.07989592,103589.2,58.09
275,0.39974,1.0,0.328225,0.0001687,0.07989592,103589.2,57.993
276,0.39974,1.0,0.328225,0.00016869,0.07989592,103589.2,57.983
277,0.39974,1.0,0.328225,0.00016869,0.07989592,103589.2,57.909
278,0.39974,1.0,0.328225,0.00016869,0.07989592,103589.2,57.934
279,0.39974,1.0,0.328225,0.00016869,0.07989592,103589.2,58.074
280,0.39974,1.0,0.328225,0.00016854,0.07989592,103589.2,57.916
281,0.39974,1.0,0.328225,0.00016831,0.07989592,103589.2,58.037
282,0.39974,1.0,0.328225,0.00016854,0.07989592,103589.2,58.006
283,0.39974,1.0,0.328225,0.00016882,0.07989592,103589.2,58.079
284,0.39974,1.0,0.328225,0.00016877,0.07989592,103589.2,58.081
285,0.39974,1.0,0.328225,0.0001688,0.07989592,103589.2,57.926
286,0.39974,1.0,0.328225,0.00016889,0.07989592,103589.2,57.97
287,0.39974,1.0,0.328225,0.0001685,0.07989592,103589.2,58.003
288,0.39974,1.0,0.328225,0.0001685,0.07989592,103589.2,58.029
289,0.39974,1.0,0.328225,0.0001685,0.07989592,103589.2,57.963
290,0.39974,1.0,0.328225,0.0001685,0.07989592,103589.2,57.99
291,0.39974,1.0,0.328225,0.0001685,0.07989592,103589.2,57.93
292,0.39974,1.0,0.328225,0.00016854,0.07989592,103589.2,57.936
293,0.39974,1.0,0.328225,0.00016834,0.07989592,103589.2,57.917
294,0.39974,1.0,0.328225,0.00016862,0.07989592,103589.2,58.082
295,0.39974,1.0,0.328225,0.00016896,0.07989592,103589.2,58.124
296,0.39974,1.0,0.328225,0.00016897,0.07989592,103589.2,57.906
297,0.39974,1.0,0.328225,0.00016864,0.07989592,103589.2,57.917
298,0.39974,1.0,0.328225,0.00016869,0.07989592,103589.2,58.003
299,0.39974,1.0,0.328225,0.00016869,0.07989592,103589.2,57.911
300,0.265388,1.0,0.328125,0.0,0.03521549,109722.24,56.036
301,0.227437,1.0,0.328125,0.0,0.02586377,111951.73,55.398
302,0.222252,1.0,0.328125,0.0,0.02469799,112276.51,55.314
303,0.215701,1.0,0.328125,0.0,0.02326351,112694.14,55.202
304,0.207586,1.0,0.328125,0.0,0.02154605,113222.99,55.165
305,0.197776,1.0,0.328125,0.0,0.01955775,113879.75,54.921
306,0.186261,1.0,0.328125,0.0,0.01734665,114675.72,54.724
307,0.173203,1.0,0.328125,0.0,0.01499959,115612.3,54.383
308,0.15896,1.0,0.328125,0.0,0.01263413,116676.53,54.25
309,0.144071,1.0,0.328125,0.0,0.01037829,117838.7,54.085
310,0.129183,1.0,0.328125,0.0,0.00834412,119053.95,53.923
311,0.11494,1.0,0.328125,0.0,0.00660562,120268.42,53.705
312,0.101882,1.0,0.328125,0.0,0.00518993,121428.45,53.41
313,0.090366,1.0,0.328125,0.0,0.00408305,122489.75,53.312
314,0.080557,1.0,0.328125,0.0,0.00324468,123423.27,53.178
315,0.072442,1.0,0.328125,0.0,0.0026239,124216.53,53.152
316,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.937
317,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.962
318,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.987
319,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.821
320,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.89
321,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.055
322,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.987
323,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.088
324,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.916
325,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.989
326,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.079
327,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.995
328,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.987
329,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.116
330,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.035
331,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.908
332,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.951
333,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.866
334,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.088
335,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.018
336,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.077
337,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.957
338,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.841
339,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.099
340,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.992
341,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.01
342,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.03
343,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.148
344,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.067
345,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.675
346,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.129
347,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.957
348,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.074
349,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.039
350,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.022
351,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.962
352,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.08
353,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.819
354,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.959
355,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.828
356,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.158
357,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.012
358,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.047
359,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.905
360,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.123
361,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.877
362,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.046
363,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.89
364,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.997
365,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.852
366,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.857
367,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.032
368,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.009
369,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.114
370,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.942
371,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.968
372,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.852
373,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.188
374,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.152
375,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.016
376,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.962
377,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.027
378,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.9
379,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.997
380,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.807
381,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.928
382,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.034
383,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.98
384,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.134
385,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.111
386,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.162
387,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.839
388,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.987
389,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.014
390,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.072
391,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,52.728
392,0.065891,1.0,0.328125,0.0,0.0021708,124871.14,53.029
